ID,GESCHL,GEBJAHR,BERUFSTAETIG,ARBEITSSTD,ARZTBES,RAUCH,GRO,GEW,SCHULABSCHLUSS,SCHULABSCHLUSS_V,SCHULABSCHLUSS_M,HOE_ABSCHLUSS,HOE_ABSCHLUSS_V,HOE_ABSCHLUSS_M,NETTO,ZUFR
332,WEIBLICH,1986,HAUPTBERUFL.GANZTAGS,40,1,NEIN,174,68,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1650,8
800,MAENNLICH,1978,HAUPTBERUFL.GANZTAGS,"37,5",0,JA,186,93,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1400,10
1392,WEIBLICH,1965,NICHT ERWERBSTAETIG,,0,NEIN,165,60,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,570,10
1876,WEIBLICH,1986,HAUPTBERUFL.GANZTAGS,40,1,NEIN,172,59,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,KEIN ABSCHLUSS,1750,7
381,WEIBLICH,1960,HAUPTBERUFL.GANZTAGS,40,1,NEIN,176,60,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1500,8
2617,WEIBLICH,1965,HAUPTBERUFL.HALBTAGS,30,1,JA,159,77,MITTLERE REIFE,OHNE ABSCHLUSS,OHNE ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,7
3033,WEIBLICH,1965,NEBENHER BERUFSTAE.,,6,NEIN,180,64,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
709,MAENNLICH,1968,HAUPTBERUFL.GANZTAGS,45,0,NEIN,186,84,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1780,6
2806,WEIBLICH,1960,HAUPTBERUFL.HALBTAGS,20,,NEIN,164,50,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,900,8
2692,MAENNLICH,1939,NICHT ERWERBSTAETIG,,1,NEIN,180,78,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,9
983,WEIBLICH,1956,HAUPTBERUFL.HALBTAGS,20,0,NEIN,164,72,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,600,6
1873,MAENNLICH,1956,HAUPTBERUFL.GANZTAGS,50,5,JA,172,76,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULREIFE,HOCHSCHULREIFE,LEHRE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,1500,7
615,WEIBLICH,1960,HAUPTBERUFL.HALBTAGS,25,6,NEIN,174,,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,,920,8
2510,MAENNLICH,1983,HAUPTBERUFL.GANZTAGS,39,6,JA,186,90,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",2800,0
448,WEIBLICH,1952,HAUPTBERUFL.GANZTAGS,40,0,JA,169,80,MITTLERE REIFE,,,LEHRE,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,2100,7
2227,WEIBLICH,1967,HAUPTBERUFL.GANZTAGS,40,1,JA,172,68,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",,1200,7
1052,MAENNLICH,1983,HAUPTBERUFL.GANZTAGS,39,0,JA,175,79,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",1700,7
2660,WEIBLICH,1968,HAUPTBERUFL.GANZTAGS,40,3,NEIN,166,70,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,,5
1974,WEIBLICH,1943,NICHT ERWERBSTAETIG,,0,NEIN,148,68,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,KAUFMAENNISCHE LEHRE,"GEWERBL.,LANDW.LEHRE",700,8
1347,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,40,1,NEIN,178,100,HOCHSCHULREIFE,OHNE ABSCHLUSS,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,,8
939,MAENNLICH,1958,HAUPTBERUFL.GANZTAGS,45,1,NEIN,187,90,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2350,9
140,WEIBLICH,1959,NICHT ERWERBSTAETIG,,2,NEIN,170,72,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,200,7
1782,WEIBLICH,1981,HAUPTBERUFL.GANZTAGS,40,1,NEIN,165,115,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,6
1368,WEIBLICH,1992,HAUPTBERUFL.GANZTAGS,32,10,NEIN,161,70,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1600,7
2164,WEIBLICH,1961,NICHT ERWERBSTAETIG,,4,JA,160,95,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,1200,1
3276,MAENNLICH,1955,HAUPTBERUFL.GANZTAGS,42,0,JA,169,70,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,4000,8
3375,WEIBLICH,1964,NEBENHER BERUFSTAE.,,2,JA,165,53,FACHHOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,400,7
3109,MAENNLICH,1971,HAUPTBERUFL.GANZTAGS,38,2,JA,181,101,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2400,3
1438,WEIBLICH,1972,NEBENHER BERUFSTAE.,,0,NEIN,156,56,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,"GEWERBL.,LANDW.LEHRE",400,5
3337,MAENNLICH,1951,NICHT ERWERBSTAETIG,,2,NEIN,175,110,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
1795,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,40,1,JA,190,108,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,9
1569,WEIBLICH,1964,NICHT ERWERBSTAETIG,,3,NEIN,163,55,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,700,8
657,MAENNLICH,1969,HAUPTBERUFL.GANZTAGS,55,3,NEIN,175,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1750,8
252,WEIBLICH,1967,NICHT ERWERBSTAETIG,,0,NEIN,170,80,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,,1500,7
2774,MAENNLICH,1965,HAUPTBERUFL.GANZTAGS,45,2,JA,187,77,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1200,5
586,MAENNLICH,1994,NICHT ERWERBSTAETIG,,0,NEIN,170,100,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,,8
1261,MAENNLICH,1988,NICHT ERWERBSTAETIG,,3,JA,175,72,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,10
3309,WEIBLICH,1969,HAUPTBERUFL.GANZTAGS,40,6,NEIN,167,59,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,7
401,WEIBLICH,1964,HAUPTBERUFL.HALBTAGS,32,2,NEIN,175,61,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2000,8
773,WEIBLICH,1944,NICHT ERWERBSTAETIG,,2,NEIN,156,65,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,10
2781,MAENNLICH,1940,NICHT ERWERBSTAETIG,,3,NEIN,174,74,"VOLKS-,HAUPTSCHULE",,OHNE ABSCHLUSS,KEIN ABSCHLUSS,,"GEWERBL.,LANDW.LEHRE",1800,8
3304,MAENNLICH,1980,HAUPTBERUFL.GANZTAGS,40,0,NEIN,187,70,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,,,1300,8
101,MAENNLICH,1960,NICHT ERWERBSTAETIG,,0,NEIN,185,88,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",,8
41,MAENNLICH,1947,NICHT ERWERBSTAETIG,,2,NEIN,178,65,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,1700,8
537,MAENNLICH,1937,NICHT ERWERBSTAETIG,,2,JA,171,106,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",,,8
2687,MAENNLICH,1973,HAUPTBERUFL.GANZTAGS,40,1,NEIN,179,83,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,"MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,3200,9
1633,WEIBLICH,1961,HAUPTBERUFL.HALBTAGS,20,2,JA,158,70,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,,600,4
2496,MAENNLICH,1976,HAUPTBERUFL.GANZTAGS,40,0,JA,186,82,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,FACHHOCHSCHULABSCHL.,,KEIN ABSCHLUSS,,7
3085,MAENNLICH,1970,HAUPTBERUFL.GANZTAGS,40,0,NEIN,188,109,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2000,6
607,MAENNLICH,1965,HAUPTBERUFL.GANZTAGS,42,1,JA,187,74,HOCHSCHULREIFE,HOCHSCHULREIFE,,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",6000,7
899,MAENNLICH,1984,HAUPTBERUFL.GANZTAGS,38,2,NEIN,181,82,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,KEIN ABSCHLUSS,KEIN ABSCHLUSS,4000,8
2593,MAENNLICH,1993,NEBENHER BERUFSTAE.,,3,NEIN,178,74,HOCHSCHULREIFE,,MITTLERE REIFE,KEIN ABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,350,6
2751,WEIBLICH,1935,NICHT ERWERBSTAETIG,,0,NEIN,158,100,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,9
1760,WEIBLICH,1954,HAUPTBERUFL.HALBTAGS,30,1,NEIN,160,65,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1270,9
1124,WEIBLICH,1973,HAUPTBERUFL.GANZTAGS,48,2,JA,164,62,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,9
3150,WEIBLICH,1964,NICHT ERWERBSTAETIG,,0,NEIN,152,94,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1200,10
1514,WEIBLICH,1932,NICHT ERWERBSTAETIG,,1,NEIN,156,64,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,,KEIN ABSCHLUSS,950,7
980,WEIBLICH,1932,NICHT ERWERBSTAETIG,,2,NEIN,157,55,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1200,10
6,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,33,2,NEIN,175,86,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1800,8
80,WEIBLICH,1979,HAUPTBERUFL.GANZTAGS,40,2,NEIN,168,120,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1400,8
1639,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,72,1,NEIN,183,125,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,665,2
24,MAENNLICH,1984,HAUPTBERUFL.GANZTAGS,45,0,NEIN,172,74,MITTLERE REIFE,OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2200,7
258,WEIBLICH,1953,HAUPTBERUFL.GANZTAGS,40,1,JA,167,98,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1900,8
1603,MAENNLICH,1950,NICHT ERWERBSTAETIG,,0,NEIN,165,70,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1300,8
2590,WEIBLICH,1944,NICHT ERWERBSTAETIG,,2,NEIN,168,58,"VOLKS-,HAUPTSCHULE",,MITTLERE REIFE,LEHRE,,ANDERER ABSCHLUSS,900,6
2130,WEIBLICH,1994,NICHT ERWERBSTAETIG,,3,NEIN,175,120,NOCH SCHUELER,"VOLKS-,HAUPTSCHULE",HOCHSCHULREIFE,NOCH SCHUELER,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,7
2314,WEIBLICH,1960,HAUPTBERUFL.HALBTAGS,24,1,JA,158,63,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,700,9
563,WEIBLICH,1933,NICHT ERWERBSTAETIG,,3,NEIN,156,56,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,850,7
1790,MAENNLICH,1991,HAUPTBERUFL.GANZTAGS,60,2,NEIN,177,75,"VOLKS-,HAUPTSCHULE",,,KEIN ABSCHLUSS,,,500,7
2433,WEIBLICH,1950,NEBENHER BERUFSTAE.,,1,NEIN,,65,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",500,8
2181,MAENNLICH,1940,NICHT ERWERBSTAETIG,,10,NEIN,183,90,MITTLERE REIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,2000,9
300,WEIBLICH,1968,HAUPTBERUFL.HALBTAGS,30,6,JA,170,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,"MEISTER, TECHNIKER",350,9
2116,WEIBLICH,1957,HAUPTBERUFL.HALBTAGS,16,0,NEIN,172,53,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,890,8
137,MAENNLICH,1966,HAUPTBERUFL.GANZTAGS,40,1,NEIN,196,89,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1300,6
2140,WEIBLICH,1987,HAUPTBERUFL.GANZTAGS,40,0,NEIN,174,60,MITTLERE REIFE,,MITTLERE REIFE,LEHRE,,ANDERER ABSCHLUSS,1500,8
2061,WEIBLICH,1987,HAUPTBERUFL.GANZTAGS,40,1,NEIN,162,53,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,8
1218,MAENNLICH,1974,HAUPTBERUFL.HALBTAGS,20,0,NEIN,175,88,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,401,8
675,WEIBLICH,1960,HAUPTBERUFL.HALBTAGS,20,0,JA,172,65,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1100,7
1752,MAENNLICH,1986,HAUPTBERUFL.GANZTAGS,60,0,NEIN,178,83,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,2600,7
588,WEIBLICH,1986,HAUPTBERUFL.GANZTAGS,38,0,JA,160,50,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,3200,8
2248,MAENNLICH,1942,NICHT ERWERBSTAETIG,,1,JA,173,79,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1000,6
2020,WEIBLICH,1956,HAUPTBERUFL.GANZTAGS,40,0,NEIN,166,67,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,ANDERER ABSCHLUSS,,5
1156,MAENNLICH,1989,HAUPTBERUFL.GANZTAGS,45,0,JA,190,104,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,4500,5
2827,MAENNLICH,1940,NEBENHER BERUFSTAE.,,2,NEIN,190,93,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,8
520,MAENNLICH,1952,HAUPTBERUFL.GANZTAGS,40,1,NEIN,187,105,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,2500,8
3311,MAENNLICH,1959,HAUPTBERUFL.GANZTAGS,42,1,JA,170,108,MITTLERE REIFE,ANDERER ABSCHLUSS,ANDERER ABSCHLUSS,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1600,5
233,MAENNLICH,1963,HAUPTBERUFL.GANZTAGS,50,1,JA,172,95,MITTLERE REIFE,,,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,5
393,MAENNLICH,1968,HAUPTBERUFL.GANZTAGS,50,2,NEIN,176,90,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",,8
3378,MAENNLICH,1985,HAUPTBERUFL.GANZTAGS,42,2,JA,180,65,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2400,8
3122,WEIBLICH,1968,HAUPTBERUFL.GANZTAGS,40,1,NEIN,172,78,FACHHOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,1750,10
624,MAENNLICH,1960,HAUPTBERUFL.GANZTAGS,50,1,NEIN,184,96,FACHHOCHSCHULREIFE,,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",,KEIN ABSCHLUSS,,7
2530,MAENNLICH,1941,NICHT ERWERBSTAETIG,,5,JA,172,81,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",,,1100,8
1194,MAENNLICH,1971,HAUPTBERUFL.GANZTAGS,40,1,JA,176,72,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
2971,WEIBLICH,1974,HAUPTBERUFL.HALBTAGS,20,2,NEIN,169,65,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",500,8
3023,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,40,2,JA,185,82,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,2400,7
591,MAENNLICH,1926,NICHT ERWERBSTAETIG,,4,NEIN,179,74,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1800,10
177,WEIBLICH,1962,HAUPTBERUFL.HALBTAGS,24,1,NEIN,165,86,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,1000,9
2616,MAENNLICH,1995,HAUPTBERUFL.GANZTAGS,90,0,JA,178,80,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,ANDERER ABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,5000,7
1781,MAENNLICH,1971,HAUPTBERUFL.GANZTAGS,40,1,JA,185,104,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,3200,7
2546,WEIBLICH,1993,NEBENHER BERUFSTAE.,,0,NEIN,163,38,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,400,7
1614,MAENNLICH,1986,HAUPTBERUFL.GANZTAGS,39,5,NEIN,180,105,MITTLERE REIFE,,,LEHRE,,,2010,8
609,WEIBLICH,1943,NICHT ERWERBSTAETIG,,1,NEIN,164,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1400,8
1918,WEIBLICH,1961,HAUPTBERUFL.GANZTAGS,42,0,NEIN,165,53,MITTLERE REIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,8
